mission_id,t_rel_s,drone_idx,rung_altitude_m,closest_animal_distance_m,d_min_required_m,margin_m,deficit_m,compliant
F4,263.1,2,60.0,60.092849821374585,60.0,0.09284982137458542,0.0,True
F4,271.3,0,30.0,64.54091277837384,60.0,4.540912778373837,0.0,True
F4,271.3,1,45.0,66.07381125148456,60.0,6.073811251484557,0.0,True
F4,271.3,2,60.0,59.98976933260833,60.0,-0.010230667391667225,0.010230667391667225,False
F4,279.3,0,30.0,64.8002199789474,60.0,4.800219978947396,0.0,True
F4,279.3,1,45.0,65.80836987651891,60.0,5.80836987651891,0.0,True
F4,279.3,2,60.0,59.92980903057057,60.0,-0.07019096942943293,0.07019096942943293,False
F4,287.3,0,30.0,64.97077807342971,60.0,4.970778073429713,0.0,True
F4,287.3,1,45.0,67.3300348179203,60.0,7.330034817920307,0.0,True
F4,287.3,2,60.0,60.0205618067264,60.0,0.0205618067263984,0.0,True
F4,295.5,0,30.0,66.04388714645869,60.0,6.043887146458687,0.0,True
F4,295.5,1,45.0,65.48203486888902,60.0,5.482034868889016,0.0,True
F4,295.5,2,60.0,59.89772581407104,60.0,-0.10227418592896242,0.10227418592896242,False
F4,303.7,0,30.0,65.68694315550142,60.0,5.6869431555014245,0.0,True
F4,303.7,1,45.0,65.24356343512018,60.0,5.24356343512018,0.0,True
F4,303.7,2,60.0,59.810934683237356,60.0,-0.18906531676264393,0.18906531676264393,False
F4,311.7,0,30.0,65.9139036995781,60.0,5.9139036995781,0.0,True
F4,311.7,1,45.0,65.01208893051546,60.0,5.012088930515461,0.0,True
F4,311.7,2,60.0,59.676082819821225,60.0,-0.3239171801787748,0.3239171801787748,False
F4,319.7,0,30.0,69.33079982326291,60.0,9.330799823262907,0.0,True
F4,319.7,1,45.0,60.33531570257867,60.0,0.3353157025786686,0.0,True
F4,319.7,2,60.0,60.38375842839317,60.0,0.38375842839317187,0.0,True
F4,327.9,0,30.0,67.50981860954518,60.0,7.509818609545178,0.0,True
F4,327.9,1,45.0,60.47268982988468,60.0,0.4726898298846791,0.0,True
F4,327.9,2,60.0,60.42050750137803,60.0,0.42050750137803306,0.0,True
F4,335.9,0,30.0,67.91236522367994,60.0,7.9123652236799416,0.0,True
F4,335.9,1,45.0,61.01316188021771,60.0,1.0131618802177087,0.0,True
F4,335.9,2,60.0,60.83671011914521,60.0,0.8367101191452093,0.0,True
F4,343.9,0,30.0,68.51162855732527,60.0,8.511628557325267,0.0,True
F4,343.9,1,45.0,65.74948379226457,60.0,5.74948379226457,0.0,True
F4,343.9,2,60.0,60.9054910361997,60.0,0.9054910361996988,0.0,True
F4,352.1,0,30.0,68.09393583742765,60.0,8.09393583742765,0.0,True
F4,352.1,1,45.0,65.65906633848034,60.0,5.6590663384803435,0.0,True
F4,352.1,2,60.0,60.91941640477646,60.0,0.919416404776463,0.0,True
F4,360.1,0,30.0,62.92391521629031,60.0,2.923915216290311,0.0,True
F4,360.1,1,45.0,66.83480479063975,60.0,6.834804790639751,0.0,True
F4,360.1,2,60.0,60.849619106422026,60.0,0.8496191064220255,0.0,True
F4,368.3,0,30.0,63.366379437863245,60.0,3.3663794378632446,0.0,True
F4,368.3,1,45.0,66.69219214333836,60.0,6.69219214333836,0.0,True
F4,368.3,2,60.0,60.926069938494486,60.0,0.9260699384944857,0.0,True
F4,376.5,0,30.0,63.43543615783636,60.0,3.4354361578363566,0.0,True
F4,376.5,1,45.0,66.93017514614637,60.0,6.930175146146368,0.0,True
F4,376.5,2,60.0,61.3766963879628,60.0,1.3766963879628022,0.0,True
F4,384.7,0,30.0,60.03518027756378,60.0,0.03518027756378217,0.0,True
F4,384.7,1,45.0,65.45782795767674,60.0,5.4578279576767414,0.0,True
F4,384.7,2,60.0,62.4806516285452,60.0,2.4806516285452034,0.0,True
F4,392.9,0,30.0,59.68258370569342,60.0,-0.31741629430658236,0.31741629430658236,False
F4,392.9,1,45.0,64.75241872605658,60.0,4.752418726056575,0.0,True
F4,392.9,2,60.0,62.734162916586065,60.0,2.7341629165860653,0.0,True
F4,401.1,0,30.0,59.73493163521148,60.0,-0.2650683647885188,0.2650683647885188,False
F4,401.1,1,45.0,64.5754326180481,60.0,4.575432618048097,0.0,True
F4,401.1,2,60.0,62.68246069638923,60.0,2.682460696389228,0.0,True
F4,409.1,0,30.0,59.98949090602653,60.0,-0.010509093973467998,0.010509093973467998,False
F4,409.1,1,45.0,64.39855352005783,60.0,4.398553520057831,0.0,True
F4,409.1,2,60.0,62.68833650422584,60.0,2.6883365042258376,0.0,True
F4,417.1,0,30.0,60.355259571180554,60.0,0.35525957118055373,0.0,True
F4,417.1,1,45.0,64.35964885645386,60.0,4.359648856453859,0.0,True
F4,417.1,2,60.0,62.63762261444221,60.0,2.6376226144422077,0.0,True
F4,425.3,0,30.0,60.42989918825801,60.0,0.42989918825801254,0.0,True
F4,425.3,1,45.0,64.0197110776363,60.0,4.019711077636302,0.0,True
F4,425.3,2,60.0,62.58055354080471,60.0,2.580553540804708,0.0,True
F4,433.3,0,30.0,60.25833929308164,60.0,0.25833929308164016,0.0,True
F4,433.3,1,45.0,64.16238925250607,60.0,4.162389252506074,0.0,True
F4,433.3,2,60.0,62.566504405495934,60.0,2.566504405495934,0.0,True
F4,441.3,0,30.0,59.10027960028806,60.0,-0.8997203997119385,0.8997203997119385,False
F4,441.3,1,45.0,64.27895812353434,60.0,4.278958123534338,0.0,True
F4,441.3,2,60.0,62.534262669059224,60.0,2.534262669059224,0.0,True
F4,449.5,0,30.0,60.06575774545873,60.0,0.06575774545873259,0.0,True
F4,449.5,1,45.0,66.55215938044209,60.0,6.552159380442092,0.0,True
F4,449.5,2,60.0,62.54338640784948,60.0,2.543386407849482,0.0,True
F4,457.7,0,30.0,59.9147786042454,60.0,-0.0852213957546013,0.0852213957546013,False
F4,457.7,1,45.0,66.50154818594612,60.0,6.50154818594612,0.0,True
F4,457.7,2,60.0,62.566022280929225,60.0,2.566022280929225,0.0,True
F4,465.7,0,30.0,59.691755369504236,60.0,-0.3082446304957642,0.3082446304957642,False
F4,465.7,1,45.0,66.47375288562787,60.0,6.473752885627874,0.0,True
F4,465.7,2,60.0,62.50943773929613,60.0,2.509437739296132,0.0,True
F4,473.9,0,30.0,59.82661754597146,60.0,-0.17338245402854113,0.17338245402854113,False
F4,473.9,1,45.0,66.34858766810801,60.0,6.34858766810801,0.0,True
F4,473.9,2,60.0,62.551507775443746,60.0,2.5515077754437456,0.0,True
F4,481.9,0,30.0,59.747758629915374,50.0,9.747758629915374,0.0,True
F4,481.9,1,45.0,66.15474314340102,50.0,16.15474314340102,0.0,True
F4,481.9,2,60.0,62.47749324820981,50.0,12.47749324820981,0.0,True
F4,489.9,0,30.0,59.64926347599302,50.0,9.649263475993017,0.0,True
F4,489.9,1,45.0,66.39713233324811,50.0,16.39713233324811,0.0,True
F4,489.9,2,60.0,62.533278103806055,50.0,12.533278103806055,0.0,True
F4,498.1,0,30.0,59.63478938907815,50.0,9.63478938907815,0.0,True
F4,498.1,1,45.0,66.02597321813954,50.0,16.02597321813954,0.0,True
F4,498.1,2,60.0,62.548517591383394,50.0,12.548517591383394,0.0,True
F4,506.1,0,30.0,59.638902947129424,50.0,9.638902947129424,0.0,True
F4,506.1,1,45.0,65.06741715116864,50.0,15.067417151168641,0.0,True
F4,506.1,2,60.0,62.363078367905665,50.0,12.363078367905665,0.0,True
F4,514.3,0,30.0,59.401696248119165,50.0,9.401696248119165,0.0,True
F4,514.3,1,45.0,64.77499702305397,50.0,14.77499702305397,0.0,True
F4,514.3,2,60.0,62.16294839016515,50.0,12.162948390165148,0.0,True
F4,522.5,0,30.0,58.959175463100046,50.0,8.959175463100046,0.0,True
F4,522.5,1,45.0,62.39184787931738,50.0,12.391847879317382,0.0,True
F4,522.5,2,60.0,62.06270439014335,50.0,12.062704390143352,0.0,True
F4,530.7,0,30.0,60.57104094794084,50.0,10.571040947940837,0.0,True
F4,530.7,1,45.0,62.297227075427905,50.0,12.297227075427905,0.0,True
F4,530.7,2,60.0,61.48001343665101,50.0,11.480013436651006,0.0,True
F4,538.7,0,30.0,61.65205136984728,50.0,11.652051369847278,0.0,True
F4,538.7,1,45.0,62.62993071849426,50.0,12.629930718494258,0.0,True
F4,538.7,2,60.0,61.38145705929125,50.0,11.38145705929125,0.0,True
F4,546.9,0,30.0,50.587727654156836,50.0,0.5877276541568364,0.0,True
F4,546.9,1,45.0,66.03736965563316,50.0,16.037369655633157,0.0,True
F4,546.9,2,60.0,61.32392502134333,50.0,11.323925021343328,0.0,True
F4,554.9,0,30.0,50.71272016187021,50.0,0.7127201618702088,0.0,True
F4,554.9,1,45.0,66.1802360171367,50.0,16.180236017136707,0.0,True
F4,554.9,2,60.0,60.67891891011683,50.0,10.678918910116828,0.0,True
F4,563.1,0,30.0,49.23383726972293,50.0,-0.7661627302770668,0.7661627302770668,False
F4,563.1,1,45.0,65.55757753903072,50.0,15.557577539030717,0.0,True
F4,563.1,2,60.0,60.48349055471831,50.0,10.483490554718308,0.0,True
F4,571.1,0,30.0,49.20126367632461,50.0,-0.7987363236753922,0.7987363236753922,False
F4,571.1,1,45.0,65.5480807712004,50.0,15.548080771200404,0.0,True
F4,571.1,2,60.0,60.47083908642678,50.0,10.470839086426778,0.0,True
F4,579.1,0,30.0,59.0188156625965,50.0,9.018815662596502,0.0,True
F4,579.1,1,45.0,60.41833606085851,50.0,10.418336060858508,0.0,True
F4,579.1,2,60.0,60.50233240686919,50.0,10.502332406869193,0.0,True
F4,587.1,0,30.0,55.80037357692796,50.0,5.80037357692796,0.0,True
F4,587.1,1,45.0,58.63248686200177,50.0,8.63248686200177,0.0,True
F4,587.1,2,60.0,60.31989435056546,50.0,10.319894350565463,0.0,True
F4,595.3,0,30.0,55.22215219252218,50.0,5.222152192522181,0.0,True
F4,595.3,1,45.0,59.351187113118456,50.0,9.351187113118456,0.0,True
F4,595.3,2,60.0,60.32498664284822,50.0,10.324986642848224,0.0,True
F4,603.5,0,30.0,55.4511122741419,50.0,5.451112274141899,0.0,True
F4,603.5,1,45.0,62.99112992594205,50.0,12.991129925942047,0.0,True
F4,603.5,2,60.0,60.33706970177413,50.0,10.337069701774134,0.0,True
F4,611.7,0,30.0,61.87904930677203,50.0,11.879049306772032,0.0,True
F4,611.7,1,45.0,63.142610121469026,50.0,13.142610121469026,0.0,True
F4,611.7,2,60.0,60.79003034535699,50.0,10.790030345356989,0.0,True
F4,619.7,0,30.0,62.99106908072004,50.0,12.991069080720038,0.0,True
F4,619.7,1,45.0,63.004370800707164,50.0,13.004370800707164,0.0,True
F4,619.7,2,60.0,60.39189687130754,50.0,10.391896871307537,0.0,True
F4,627.9,0,30.0,63.58998836898912,50.0,13.589988368989118,0.0,True
F4,627.9,1,45.0,63.05950189653833,50.0,13.059501896538329,0.0,True
F4,627.9,2,60.0,60.1338476878259,50.0,10.133847687825899,0.0,True
F4,636.1,0,30.0,61.200531679428494,50.0,11.200531679428494,0.0,True
F4,636.1,1,45.0,65.43459348344196,50.0,15.434593483441958,0.0,True
F4,636.1,2,60.0,60.2187771936588,50.0,10.218777193658802,0.0,True
F4,644.1,0,30.0,63.078054073161894,50.0,13.078054073161894,0.0,True
F4,644.1,1,45.0,60.33950586555486,50.0,10.339505865554862,0.0,True
F4,644.1,2,60.0,60.3022476306366,50.0,10.3022476306366,0.0,True
F4,652.3,0,30.0,62.80478742545316,50.0,12.804787425453164,0.0,True
F4,652.3,1,45.0,60.30367749771279,50.0,10.30367749771279,0.0,True
F4,652.3,2,60.0,60.173929223494966,50.0,10.173929223494966,0.0,True
