behaviour,trial_id,loss,median_monitoring_quality,w,c1,c2,eval_time_s,timestamp
travelling,19,-0.2156693946093746,0.2156693946093746,0.2452135488808661,0.3842306877791155,2.54956477916961,1237.7334926128387,20260719_202644
travelling,20,-0.1641940285125544,0.1641940285125544,0.4473235949869818,2.927999693216751,2.139133564543283,1157.5931792259216,20260719_204608
travelling,21,-0.2424183682338352,0.2424183682338352,0.3550046083586926,1.4450346798000864,0.7860113856000474,1234.1904952526093,20260719_210649
travelling,22,-0.2427703663152517,0.2427703663152517,0.4086689944768373,1.399464988853251,0.669943316090249,1227.706288576126,20260719_212724
travelling,23,-0.2473069365034848,0.2473069365034848,0.4024257184724215,1.408634081570464,0.716296306897547,1229.741200208664,20260719_214800
travelling,24,-0.245426956476426,0.245426956476426,0.3916304768669172,1.4053237007636876,0.7878487421490086,1230.039907693863,20260719_220837
travelling,25,-0.2536659398539007,0.2536659398539007,0.4270622504306026,1.460426928291191,0.7786109327355396,1225.4405691623688,20260719_222908
travelling,26,-0.2523725182492825,0.2523725182492825,0.4599819474872619,1.439328161985319,0.7474334904692017,1229.9290716648102,20260719_224945
travelling,27,-0.2449879189093122,0.2449879189093122,0.4596679378300861,1.3583014985486477,0.7071935239309629,1232.8583147525787,20260719_231024
travelling,28,-0.2491051843498027,0.2491051843498027,0.5550101268997205,1.222467793175197,0.7648305491075821,1235.7425677776337,20260719_233107
travelling,29,-0.2503655392311138,0.2503655392311138,0.5626718984585957,1.1828672146015402,0.970260572754664,1234.6948459148407,20260719_235148
travelling,30,-0.2451845210170029,0.2451845210170029,0.5407776303602941,1.175313401696716,1.0000904209552122,1236.634682893753,20260720_001232
travelling,31,-0.2667447042820249,0.2667447042820249,0.5657450354251738,1.7288048797069169,1.0431483950447216,1238.9787590503693,20260720_003317
travelling,32,-0.2668457789612152,0.2668457789612152,0.5765097380190262,1.6818125649490971,0.9777020431200903,1236.4874947071075,20260720_005400
travelling,33,-0.2679873216040154,0.2679873216040154,0.5850228104837673,1.7272884720724546,1.1125664993194897,1241.742104768753,20260720_011449
travelling,34,-0.2688444473036098,0.2688444473036098,0.5739181531040286,1.7404861459378882,1.0886629633562526,1238.8284244537354,20260720_013534
travelling,35,-0.2663936675258807,0.2663936675258807,0.6287879311186108,1.7087038560325756,1.1590322086509528,1237.405524969101,20260720_015618
travelling,36,-0.2641374684730864,0.2641374684730864,0.6371338585219228,1.725447077862117,1.1597695013835572,1239.046050786972,20260720_021705
travelling,37,-0.2660531612885879,0.2660531612885879,0.6488833809545379,1.7784208215834043,1.181227807282755,1237.5368332862854,20260720_023749
travelling,38,-0.2683670321769934,0.2683670321769934,0.6324989523207188,1.7337860339401705,1.1777051945114143,1238.6065533161163,20260720_025834
travelling,39,-0.2647015224618987,0.2647015224618987,0.6208436317702406,1.71213930316548,1.210459696607313,1237.3178646564484,20260720_031918
travelling,40,-0.2645144612847128,0.2645144612847128,0.6383570783150672,1.6896378187316907,1.2168755454753593,1237.2524557113647,20260720_034002
travelling,41,-0.2659302230295791,0.2659302230295791,0.6241389311026597,1.651701713569683,1.1990643190457746,1238.9576406478882,20260720_040048
travelling,42,-0.2654095236578059,0.2654095236578059,0.6496634770164508,2.049242240405086,1.2200704164799172,1229.832338809967,20260720_042124
travelling,43,-0.2784727371407302,0.2784727371407302,0.6016613250090069,2.029883674678748,1.0428873207937632,1237.181538105011,20260720_044208
travelling,44,-0.2735259663013151,0.2735259663013151,0.589460786888604,1.9200800836382528,1.0348786522494973,1235.9137523174286,20260720_050251
travelling,45,-0.2762064226339252,0.2762064226339252,0.5729920939020816,1.985471230109365,0.9977272873020668,1235.6458430290222,20260720_052333
travelling,46,-0.2759112220522263,0.2759112220522263,0.5726893174090667,2.0060718901280774,0.9992432862118328,1236.245581150055,20260720_054416
travelling,47,-0.2739937288226397,0.2739937288226397,0.5761541117071792,2.001690332320246,0.9923219469046032,1237.3978490829468,20260720_060500
travelling,48,-0.2771532328540654,0.2771532328540654,0.5731326012656991,1.9941130606701576,1.0065944081896243,1236.0458583831787,20260720_062543
